CODE,SYMBOL
3208449,AAATECH
5352961,A2ZINFRA-BE
193580289,9TIAPL28-N0
5432577,9TCAP28-N9
193910529,9SCL28-N7
193909249,9SCL27-N2
4770305,9SCL26B-ND
4768769,9SCL26BA-NA
194006785,9PFL27-N0
194727425,9PCPL28-N0
194485761,9PCPL28B-N0
195025665,9PCPL28A-N0
1320961,9PCHFL31A-NA
5132289,9MMFSML-N2
194846977,9IIFL31-Y9
4362497,9IIFL28-Y0
3546625,9IIFL28A-NT
193571585,9IIFL26-NV
7387649,9IHFL27-N1
5435649,9HFL34-N0
6141441,9CIFL34-NX
194015745,9AEL30-NE
6129665,99SCL27-ZH
7402241,99SCL27V-N1
6475777,99AEL29-N7
7450881,995SCL35-N0
193919233,995SCL2035-NM
194122241,995ISF35-N0
193578753,995ISF28-N0
193504001,995ISF28A-N0
193621249,995CCSP27-N0
7736833,990SCL28-N1
5963009,990SCL27-YT
6540289,990SCL27B-N1
5058561,990SCL26-N7
4483841,990SCL26I-AV
5374721,990SCL26B-Y7
5135617,990SCL26A-NL
7313665,990IIFL27-N0
7695105,990IIFL27A-N0
7470593,990IIFL26-N0
7472129,990IIFL26A-N0
193825025,990CCSP27-N0
6216705,98VFPL28-N0
3900161,98SFIL26-NU
6136833,98SCL34-ZS
7406593,98SCL34Z-N1
3593729,985SFIL28-NO
193913601,985SCL32-NJ
1098753,985ECL28-NK
194455553,985CCSP28-N0
194009089,985CCSP27-N0
6439681,980SFIL29-N0
3592193,980SFIL28-NL
7732737,980SCL35-N1
5970177,980SCL34-Z7
6546433,980SCL34B-N1
5150721,980SCL33-NX
5382145,980SCL33D-YG
5062657,980SCL33C-ND
5387265,980SCL33B-YL
4839425,980SCL33A-N3
2212353,97SFL29-YZ
1579009,97SFL28-YS
3310849,97SFL26-Z9
1263617,97SFIL26A-NC
6070273,97MOFSL34-N7
6955009,975SIPL29-N0
193947649,975SCL35-N0
6294273,975SCL29-N0
6621185,975SCL29A-N0
1499393,975SCL28-NT
6354177,975SCL28A-N0
6007041,975SCL27-Z9
194661633,975PCPL28-N0
194430465,975PCPL27-N0
194952449,975MWL29-N0
194229249,975ISF35-N0
194019841,975ISF28-N0
193572865,975IIFL28-Y0
194425345,975CCSP28-N0
194770177,975BNAL28-N0
7738881,971SCL30-N1
7737345,971SCL30A-N1
5966593,971SCL29-Z0
7405313,971SCL29T-N1
6543873,971SCL29B-N1
6133249,971SCL29A-ZN
4496385,971SCL28I-BC
4828417,971SCL28C-BU
5380865,971SCL28B-YD
5147137,971SCL28A-NT
3767809,971SCL28-AN
7494657,970ISF28-N0
4732673,970CAGL28-ND
1262081,96SFIL24A-NB
1334785,96IIFL28-N5
736513,96IIFL28A-NF
7151105,965SFL27-N0
193912065,965SCL30-ND
5965057,965SCL29-YX
7404545,965SCL29S-N1
4827137,965SCL28C-BR
5378561,965SCL28B-YB
5144065,965SCL28A-NQ
3764225,965SCL28-AK
7734785,965SCL27-N1
7397889,965SCL26Y-N1
6536705,965SCL26F-N1
6125569,965SCL26A-ZB
5153281,965SCL25F-NZ
3455233,965SCL25C-N0
194329601,965ISF28-N0
3595521,965IFSL26-N6
6473473,965AEL27-N4
7695617,960SFL35-N0
194377985,960SCL35-N0
193913345,960SCL32-NI
6178561,960IIFLS26-N9
193575169,960IIFL30-Y2
194446593,95PFL34-N0
3902721,957SFIL28-NW
5968129,957SCL31-Z3
4833025,957SCL30-BX
4573185,957NIDO26-N5
5316865,957ISFL26-N2
6179073,957IIFLS27-NA
2208001,957ICCL25-YW
6475265,956AEL29-N6
193919745,955SCL35-NO
193947137,950SCL30-N0
194367745,950ISF35-N0
7560449,950ISF27-N0
193973249,950ISF27C-N0
194136065,950ISF27B-N0
193553665,950ISF27A-N0
6569473,950ISF26-N0
7428353,950ISF26A-N0
5949953,950IIFL27-Y2
5896705,950BCIPL28-N2
256257,94SFL28-YL
6129153,94SCL27-ZG
7401985,94SCL27U-N1
7741441,948SCL28-N1
5964033,948SCL27-YV
7403777,948SCL27R-N1
6541313,948SCL27D-N1
6130689,948SCL27A-ZJ
5060609,948SCL26-N9
4487169,948SCL26I-AX
5376001,948SCL26B-Y8
5139201,948SCL26A-NN
193914113,945SCL32-NL
193948673,945SCL29-N0
193948161,945SCL28-N0
1097729,943ECL28-NJ
3593217,940SFIL28-NN
7733249,940SCL28-N1
5962497,940SCL27-YS
6539777,940SCL27A-N1
5058049,940SCL26-N6
4482049,940SCL26C-AU
5372417,940SCL26B-Y6
5131521,940SCL26A-NK
4730881,940CAGL27-NB
3036417,93SCL24A-ZN
6069761,93MOFSL34-N6
7417601,93HFL34-N0
3453953,939SCL27-ZZ
7046657,935TSIIC33-N0
7019777,935TSIIC28-N0
7024897,935TSI34-N0
7022337,935TSI32-N0
7053569,935TSI31-N0
7026689,935TSI30-N0
7016449,935TSI29-N0
7049473,935TSI27-N0
1500417,935SCL28-NV
194448385,935PFL33-N3
6069249,935MOFSL29-N5
5284609,935LTF29-N5
193572609,935IIFL28-NZ
6072833,935AKCF27-N0
6472449,932AEL27-N3
3307265,931SFL26-Z5
1261057,931SFIL26A-NA
1574145,930SFL28-YP
193919489,930SCL35-NN
194374913,930SCL2035-N0
194447105,930PFL29-N0
193750529,930PFL27A-N0
7433473,930PCHFL27-N0
193938689,930IIFL35-N0
194686721,930IIFL35A-N0
193572097,930IIFL27-NX
193837057,930APMD35-N0
193836545,930APMD34-N0
193836033,930APMD33-N0
193835521,930APMD32-N0
193839617,930APMD31-N0
193839105,930APMD30-N0
193838593,930APMD29-N0
193838081,930APMD28-N0
193837569,930APMD27-N0
194016001,930AEL30-NF
1265153,92SFIL28-ND
5283329,92LTF29-N4
194953729,92LMAEL31-N0
1801985,92GS2030-GS
193912577,925SCL30-NF
193913089,925SCL30A-NH
5966081,925SCL29-YZ
7405057,925SCL29S-N1
6543361,925SCL29C-N1
6132481,925SCL29A-ZM
4491777,925SCL28I-BA
4827905,925SCL28C-BS
5380097,925SCL28B-YC
5146625,925SCL28A-NS
3766785,925SCL28-AM
2371073,925SCL27-YR
7736321,925SCL27B-N1
7731713,925SCL27A-N1
7397633,925SCL26Z-N1
7398657,925SCL26W-N1
1497601,925SCL26-NR
6621697,925SCL26G-N0
6537473,925SCL26F-N1
6536193,925SCL26E-N1
6126593,925SCL26D-ZD
6125057,925SCL26C-ZA
5152001,925SCL25G-NY
193910785,925SCL2028-N8
1988865,925SCFL27-YA
193779713,925PFL30-N0
194813697,925ISF29-N0
194869249,925ISF28-N0
193938177,925IIFL32-N0
194684161,925IIFL32A-N0
7392257,925IHFL31-N1
7391233,925IHFL29-N1
4592641,925IHFL25E-N8
194553601,925ECL28-N2
4728577,925CAGL26-N9
5878785,925BCIPL28-N1
5878273,925BCIL28-N0
6470913,925AEL26-N1
1814273,923GS2043-GS
194844161,920SCL36-N0
193913857,920SCL32-NK
194083585,920SCL28-N0
194448129,920PFL28-N2
194790657,920ISF28B-N0
6178049,920IIFLS26-N8
6559233,920HFL30-N0
6945793,920DCBBL34-N0
4396033,91SFL27-ZI
194446849,91PFL35-N0
194007297,91PFL30-N0
193780737,91PFL27-N0
6067713,91MOFSL27-N2
194935041,91ICFL29-N0
194754305,91D300426-TB
194601985,91D280526-TB
194759169,91D230426-TB
194829569,91D220526-TB
194938625,91D190626-TB
194742273,91D170426-TB
194800385,91D140526-TB
194913793,91D110626-TB
194711297,91D090426-TB
194760449,91D070526-TB
194786817,91D040626-TB
194447617,919PFL28-N0
7559937,918IHFL28-N0
194945025,915TIAPL33-N0
194375425,915SCL30-N0
2908417,915SCL27-Z7
3034625,915SCL27A-ZL
4770817,915SCL26-NE
193780225,915PFL27-N0
194657281,915APSBC35-N0
194656769,915APSBC34-N0
194656257,915APSBC33-N0
194655745,915APSBC32-N0
194655233,915APSBC31-N0
194654721,915APSBC30-N0
194654209,915APSBC29-N0
194653697,915APSBC28-N0
194653185,915APSBC27-N0
194652673,915APSBC26-N0
194015233,915AEL28-NC
194447361,912PFL27-N0
7806465,910TIAPL26-N0
5433601,910TCAP28-NA
194851073,910HFL37-N0
194533121,910HFL36-N0
193916673,910HFL35-N0
6318593,910CIFL31-N0
6140929,909MFL29-NP
194747137,905SCL36-N0
2910209,905SC24B-Z9
194447873,905PFL26-N1
5295873,905LTF27-NF
7692033,905CIFL32-N0
127489,903SFL28-YI
6058241,903MFL29-NN
193912321,902SCL30-NE
7740929,902SCL28-N1
5963521,902SCL27-YU
7403521,902SCL27Q-N1
6540801,902SCL27C-N1
6130177,902SCL27A-ZI
5059329,902SCL26-N8
4485377,902SCL26I-AW
5136641,902SCL26A-NM
193912833,902SCL2030-NG
6084609,902MFL27-NO
8184321,901NHB34-N6
5112321,901HUDCO34-NE
7487745,900CIFL35-N0
194616065,8SMC30-N2
194615809,8SMC29-N1
5612289,8MN30-SG
194089729,8IHFL27-N0
5383937,8HR30-SG
194700545,8BACL30-N0
194701057,8BACL30A-N0
5388289,8AS30-SG
5366529,8AR30-SG
5794561,8ABHF34-N4
193520897,8ABCL26-N2
3035393,89SCL24A-ZM
7390465,89IHFL29-N1
194935553,89ICFL28-N0
5287681,898LTF29-N7
6068737,897MOFSL29-N4
6275073,897MFL27-N0
1794817,897GS2030-GS
5607937,896KL35-SG
194679041,895PAPL28-N0
194680065,895PAPL28B-N0
194679553,895PAPL28A-N0
194678529,895PAPL27-N0
6058753,895MFL27-NM
194014465,895AEL27-N9
3452673,894SCL27-ZY
451841,893NHB29-N6
5127169,892PFCL33-N8
8060673,892NHPC33-N6
6986753,892CIFL34-N0
8132609,891NTPC33-N6
5134849,891IIFCL34-N4
3904769,890SFIL23A-NZ
452353,890NHB34-N7
5820673,890NCPL28-N1
5980417,890MFL27-NK
6347265,890MFL27A-N0
6917377,890BTL34-N0
6918401,890BTL31-N0
193577217,890ALSL27-N0
194904577,890AEL31-NN
194686209,88TIAPL29-N0
1499905,889SCL28-NU
2374913,889SCL27-YT
1498881,889SCL26-NS
1990913,889SCFL27-YC
193911297,888SCL28-NA
7398401,888SCL26X-N1
6126081,888SCL26A-ZC
4839937,888SCL25E-N4
5062145,888SCL25D-NC
754433,888REC29-NF
8184065,888NHB29-N5
511745,888IRFC29-NE
194553345,888ECL28-N1
6439169,8887HFL26-N0
194633217,886SCL30-N0
755969,886REC34-NG
194392833,885TIAPL29-N0
5434625,885TCAPS29-NC
4768257,885SCL26-N9
6029057,885NOM28-N2
194707713,885NACL28-N0
6066689,885MOFSL26-N0
5763329,885MFL29-NJ
5312257,885MFL28-NI
5291777,885LTF27-NE
194846721,885IIFL29-Y8
7386113,885IHL26-N1
194934529,885ICFL28-N0
5950465,885CIFCL34-NS
194014977,885AEL28-NB
5285889,884LTF29-N6
1795329,883GS2041-GS
194497025,880PFL28-N0
194258945,880MOF27-N0
356609,880IREDA34-N6
356097,880IREDA29-N5
193961729,880IIFL26-N0
2907137,87SCL27-Z6
194748929,87MFL36-N0
5296897,87LTF27-NH
7418113,87HFL27-N0
7418625,87HFL26-N0
194632705,879SCL30-N0
4769793,879SCL26-NC
8060417,879NHPC28-N5
6589953,878MUTF29-N0
5311745,878MFL27-NH
5111809,876HUDCO28-ND
7486721,875TVSH30-N0
5434113,875TCAPS29-NB
4392705,875SFL27-ZF
2369281,875SCL27-YQ
193899265,875SCL27A-N1
5383169,875SCL23A-YI
1987841,875SCFL27-Y9
194424321,875PFL27-N0
1319681,875PCHFL31-N9
1318657,875PCHFL26-N8
49153,875NHAI29-N6
194661121,875MOF27-N0
1587201,875IIFL26-NM
1963777,875IHFL29-ND
5533441,875GFL27-N0
193505025,875CIFL32-N0
6919937,875BTL29-N0
6919425,875BTL28-N0
194604033,875AOL27-N0
194903809,875AEL29-NK
8132097,873NTPC28-N5
5131777,872MMFSL26-N1
7933441,871REC28-N9
194846465,870IIFL28-Y7
1814529,86GS2028-GS
5774337,86CIFC29-NN
450049,868NHB29-N3
5126657,867PFCL33-N7
8059905,867NHPC33-N3
7471105,867MUTF30-N0
3904257,866SFIL23A-NY
8131073,866NTPC33-N3
5134337,866IIFC34B-N3
194599681,866CIFCL33-N0
6154497,865TVSH29-N0
5426433,865TCAPS27-N8
193911041,865SCL28-N9
193909761,865SCL27-N4
4767745,865SCL26-N8
2909441,865SCL24B-Z8
450817,865NHB34-N4
7544065,865MFL28-N0
5303041,865LTF26-NN
154369,865IRFC29-NA
194846209,865IIFL31-Y6
3546113,865IIFL28-NS
7387137,865IHFL27-N1
4361985,865IFL28-NZ
193577729,865HHFL30-N0
6118401,865CIFL29-NW
5866753,865CIFC865-NP
6102273,865CIF29-NV
6917889,865BTL27-N0
6210561,864CIFL29-N0
6232833,864CIFL29A-N0
750849,863REC29-NC
8183553,863NHB34-N3
8183297,863NHB29-N2
509697,863IRFC29-NC
7933953,862REC33-NA
6265857,862HHFL29-N0
194904321,862AEL31-NM
751361,861REC34-ND
7563521,860TPL31-N0
7717633,860MFL28-N0
194916097,860IIFL27-N0
5776385,860HFL29-N1
6295809,860GFL27-N0
5932033,860CIFCL29-NR
5233409,860CIFCL28-NG
5891073,860CIFC29-NQ
194903041,860AEL28-NH
2555393,85PFL26A-N7
1317121,85PCHFL26-N7
5302529,85LTF26-NM
4358145,85IFL26-NX
6315521,85GHFL27-N0
5773057,85CIFC27-NL
6056449,859CIFCL29-NT
5111297,858HUDCO29-NC
6075905,858CIF27-NU
7502593,857IHFL26-N0
193895425,857CIFL32-N0
5425665,855TCAPS27-N7
5785601,855NCPL26-N0
354049,855IREDA34-N3
353281,855IREDA29-N2
8059649,854NHPC28-N2
193531905,852MFL28-N0
193532417,852MFL28A-N0
5296385,852LTF27-NG
194845953,852IIFL29-Y5
5110785,851HUDCO28-NB
5276673,850TPL26-N0
193518081,850TIAPL28-N0
194225409,850TIAP28B-N0
193571073,850TIAP28A-N0
1500929,850SCL25A-NW
5839617,850NIRMA27-N7
47617,850NHAI29-N5
194499073,850KGEL30-N0
194663169,850IIFL28-N0
1961473,850IIFL27-NA
193578241,850HHFL27-N0
6935553,850CIFL34-N0
6298625,850CIFL27-N0
5231361,850CIFCL26-NE
4319745,84TCHF28-NA
4597249,84CIFCL28-NA
194427905,84AIL28-N0
6353665,849ABSLI34-N0
8130561,848NTPC28-N2
194903553,848AEL29-NJ
5277185,847TPL26-N1
7931905,846REC28-N6
6374657,845NOM27-N0
6375169,845NOM27A-N0
6495745,845GHFL29-N0
2373889,843SCL27-YS
1989633,843SCFL27-YB
1963009,843IHFL29-NC
193909505,842SCL27-N3
1586433,842IIFL26-NL
193916161,842HFL27-N0
6208769,842GIL27-N0
5551105,840TPL29-N3
5535745,840TPL28-N2
5549313,840TPL27-N1
194430977,840MCSL31-N0
151297,840IRFC29-N8
5864193,840GIL27-N1
6433281,840GHFL28-N0
194567937,840CIFL32-N0
6500609,840CIFL27-N0
3935745,840CIFCL28-N4
5459201,840CIFCL27-NI
4319233,83TCHF28-N9
1800705,83GS2042-GS
1787137,83GS2040-GS
5779201,837SMFG29-N2
7932417,837REC33-N7
194845697,837IIFL28-Y4
5863681,836GIL26-N0
5572353,83645TFS27-N1
6286337,835TPL27-N0
6642177,835TCSL27-N0
5522433,835SMFG27-N0
5390337,835SCL23B-YM
5382657,835SCL23A-YH
5931009,835KSFL27-N0
7745025,835GFL28-N0
7607553,834MLICL35-N0
5619969,833TPL27-N5
6239233,833PHFL29-N0
1762049,833GS2036-GS
1772033,833GS2032-GS
1796865,833GS2026-GS
193525761,833ABCL27-NL
5861121,832TPL29-N7
5860609,832TPL28-N6
5860097,832TPL27-N5
5570561,832TFSIL29-N0
193719809,832HHFL27-N0
193719297,832HHFL27A-N0
1766145,832GS2032-GS
5647873,831RJ27-SG
193525505,831ABCL34-NK
7448577,830TPL28-N0
5850625,830TFSIL27-N2
194925569,830TACA27A-N0
6153985,830SMF29-N6
6329089,830SICC27-N0
5125633,830PFCL27-N5
7946241,830NHAI27-N2
3934721,830CIFC26-N2
6306817,830ABHFL34-N0
193525249,830ABCL26-NJ
5890305,83044SMF29-N3
886785,82IGT31-NJ
7997441,82HUDCO27-N2
2553601,829PFL29-N6
6329345,828SICC26-N0
6347777,828PHFL26-N0
1762561,828GS2032-GS
1771777,828GS2027-GS
6139393,8277SMF27-N5
1765889,826GS2027-GS
6152961,825TPL27-N6
7670529,825TCSL28-N0
7417089,825TCSL27-N0
6117889,825SMFG27-N1
6189313,825NOM27-N0
5842433,825CFHL27-N0
6918913,825BTL27-N0
5867265,8258TCL27-NF
5931521,8254KSFP29-N1
6530049,824PHFL28-N0
5927169,824LTF27-NQ
1819137,824GS2033-GS
1762305,824GS2027-GS
6238721,823SFL34-N0
5277953,820TPL26-N2
6267393,820TFSIL29-N0
193718785,820MFL30-N0
193964545,820KSFP36-N0
1957889,820IIFL27-N9
7598849,820CIFL28-N0
7729665,820CANF27-N0
6257409,820ABSLI34-N0
5946369,820ABHFL27-N6
5868801,820ABHF27-N5
4318721,81TCHF28-N8
193521409,81ABCL33-N4
193524993,81ABCL29-NI
7805953,819CIFL27-N0
7419137,819CIFL26-N0
7013377,818TPL27-N0
6321921,818TFSIL27-N0
7415041,818GFL26-N0
6002945,818CANF29-N1
6138881,817TFSIL27-N3
1821441,817GS2044-GS
7674625,817GHFL30-N0
6262785,817ABHF27-N0
6221313,816LTFH27-N0
7296769,816KSFP29-N0
193524737,816ABCL29-NH
6515457,815SICC27-N0
6516481,815SICC26-N0
6980353,815PNB27-N0
6606081,815PHFL27-N0
194648065,815MOFS28-N0
5435137,815LTF27-NO
5678337,815JK30-SG
1821185,815GS2026-GS
6953729,815GIL29-N0
193620225,815GHFL35-N0
194894081,815CHLI36-N0
193543425,815ANN32-N0
193543937,815ANN31-N0
193542913,815ANN30-N0
193544449,815ANN29-N0
6600193,814TPL27-N0
194047233,814KSFP36-N0
5351169,813PNBH33-N0
5755393,813LTF29-NP
1823745,813GS2045-GS
194225921,813AIFL32-N0
5272321,813ABHF28-N3
6095105,8137TCL24-NH
6177537,812SFL27-N2
5100545,812REC27-NI
6263297,812ABHF29-N0
193524481,812ABCL28-NG
5828609,810TCHFL27-ND
194639873,810SIHF35-N0
7429633,810NIT40-N0
5750017,810NIIF34-N0
5607681,810KL32-SG
5682945,810JH32-SG
7968769,810IRFC27-N2
7587585,810HLICL35-N0
6952961,810GIL28-N0
5270017,810ABHF28-N0
7442689,8104PHFL28-N0
5630721,80NL30-SG
194925057,809HFL33-N0
7691521,809CANF27-N0
7673089,80980TCL27-N0
6341889,80956ABH26-N0
2682369,807WB38-SG
6458625,807SMFG27-N0
5738497,807NIIF39-N1
6177025,807NIIF29-N3
2516481,807AP36-SG
7475713,806TFSIL28-N0
5763841,806SDIL29-N0
2682113,806JK37-SG
6101505,80650SFL26-N1
7806977,805TFSIL28-N0
6166785,805TCHFL29-NG
194640385,805SICCL35-N0
6160129,805SHFL29-N3
2681345,805RJ37-SG
7560961,805PHFL30-N0
194836993,805NMC36-N8
194836737,805NMC35-N7
194836481,805NMC34-N6
194836225,805NMC33-N5
194835969,805NMC32-N4
194835713,805NMC31-N3
194835457,805NMC30-N2
194835201,805NMC29-N1
7372545,805NIT32-N0
194432001,805MFL30-N0
193923329,805MFL27-N0
6603009,805HLICL34-N0
194458369,805AIFL32-N0
193521665,805ABCL28-N5
2628609,804PN42-SG
2527233,804AP42-SG
2526977,804AP41-SG
2680577,804AP37-SG
6437121,8049ABHF27-N0
5321217,80409TCH27-NC
194215425,803TIL30-N0
194534145,803MFL31-N0
7300865,803ICPR34-N0
2650881,803AP36-SG
2515457,803AP35-SG
193554177,803ABHFL35-N0
6458113,803ABHFL29-N0
5271041,803ABHF27-N2
193761793,803ABCL35-N0
193524225,803ABCL33-NF
193523969,8034ABCL34-NE
2658305,802WB37-SG
2514945,802TS35-SG
2655745,802MZ36-SG
2658049,802AP38-SG
5270529,802ABHF28-N1
193523713,80208ABC30-ND
2660609,801WB41-SG
6286849,801TCL34-N0
4310529,801TCH28-N7
193523457,801ABCL28-NC
193523201,8016ABCL29-NB
194765313,7PFCL36-N4
194765057,7PFCL31-N3
193760769,7IREDAL30-N0
194726401,7EHS246-N0
194731777,7EHPP46-N0
194726913,7EHLS346-N0
2629377,79TS44-SG
6551809,79SHFL27-N0
2508801,79RJ42-SG
2987265,79NHIT47-N3
2986241,79NHIT40-N2
2984449,79NHIT35-N1
878849,79IGT28-NF
2644993,79HR34-SG
2508033,79AP34-SG
2504961,79AP33-SG
193522945,79ABCL28-NA
5676801,799WB35-SG
5684225,799TS35-SG
5684481,799TS30-SG
2517505,799TN42-SG
7305985,799TFSIL27-N0
5796609,799TCL34-ND
5807105,799TCL29-NE
6342401,799RCFL27-N0
7669761,799NIIF37-N0
6499841,799NIIF29-N0
6438657,799LTFH27-N0
194102273,799HFL27-N0
194545409,799GSGL29-N0
194544897,799GSGL28-N0
6328321,798SHFL26-N0
2657537,798RJ42-SG
5366017,798AP31-SG
2676225,797WB42-SG
194908161,797TOPO36-N0
194907649,797TOPO35-N0
194907137,797TOPO34-N0
5867777,797SFL30-N0
2682881,797RJ42-SG
3798017,797PN38-SG
889857,797IGT31-NL
2682625,797HR42-SG
2646017,797AP39-SG
2723585,797AP36-SG
193522689,797ABCL28-N9
7543553,79742SIC30-N0
2614529,796WB37-SG
194214913,796TIL29-N0
2724609,796AP40-SG
2995201,795WB39-SG
2724353,795TS37-SG
2657793,795TS35-SG
6032129,795SHFL34-N2
5923841,795NIIF36-N2
5387777,795JK30-SG
884993,795IGT31-NI
2723841,795HR37-SG
2526721,795HR32-SG
1749761,795GS2032-GS
2615297,795AP40-SG
2625281,795AP40A-SG
2615041,795AP39-SG
2614785,795AP38-SG
194322689,795AMLIL35-N0
2614273,794TS36-SG
2526465,794TN32-SG
2645249,794PN42-SG
2612481,794HR34-SG
194949633,794CIFCL29-N0
2612737,794AP34-SG
193522433,79413ABC28-N8
2994689,793WB37-SG
5653505,793UP30-SG
2612993,793TS35-SG
2612225,793TS34-SG
6209281,793TPRE34-N0
6209793,793TPRE29-N0
2724865,793TN42-SG
5494529,793THDC34-N0
2725121,793RJ45-SG
7731201,793NIIF32-N0
6989825,793NIIF30-N0
5367041,793KA31-SG
2611969,793AP33-SG
2629633,792TS45-SG
5950977,792TCHFL34-NF
6242049,792TCHF34-N0
6162689,792LIC27-N5
2615809,792AP42-SG
2625793,792AP42A-SG
2646273,792AP41-SG
2994433,791UP37-SG
2628865,791TS43-SG
5607425,791KL30-SG
193522177,791ABCL34-N7
6404097,79123SHF26-N0
194806785,790TPL29-N0
194214401,790TIL28-N0
5647617,790RJ26-SG
194918145,790NOM28-N0
7195905,790LTFL34-N0
194769153,790IHFL27-N0
7540993,790CANF30-N0
194908673,790ABSLI36-N0
7696129,790ABHFL28-N0
7566593,790ABHFL27-N0
3040513,78TN42-SG
2502657,78TN32-SG
2677761,78TN32A-SG
5437185,78NABARD27-N0
2502145,78ML31-SG
3013121,78KL45-SG
194930945,78JK46-SG
3797505,78JK35-SG
2502913,78GJ32-SG
2653953,78GJ32A-SG
2501889,78AP31-SG
2537985,78AP31A-SG
193520641,78ABCL33-N1
3800065,789WB40-SG
2701569,789WB37-SG
2994177,789TS36-SG
2645505,789TS34-SG
6055937,789SDIL29-N1
2514433,789MH32-SG
2701057,789HP37-SG
194342401,789GIL31-N0
194341889,789GIL30-N0
5648641,788RJ32-SG
2540289,788NL32-SG
2993921,788MP33-SG
194431489,788MFL28-N0
1823233,788GS2030-GS
5388033,788GA30-SG
2646529,787TN33-SG
6333697,787SDIL30-N0
2995457,787RJ40-SG
3039489,787MZ36-SG
6080257,787LIC29-N3
194348545,787LDL29-N0
3038465,787HP35-SG
3042817,787HP34-SG
194798849,787AS46-SG
6638849,7875NIIF30-N0
6512385,786TCHFL29-N0
2540033,786MZ32-SG
2514177,786MH30-SG
3042561,786JH34-SG
2611713,786HR32-SG
194794497,786BR39-SG
2538497,786AS32-SG
3010305,786AP33-SG
7567105,786ABHFL28-N0
6264833,7865LICH26-N0
193547009,78618ABH28-N0
3801345,785WB42-SG
2946561,785UK32-SG
5683457,785UK30-SG
6495233,785TRPEL34-N0
194807297,785TPL28-N0
2946305,785SK32-SG
2547713,785RJ39-SG
2545409,785RJ37-SG
2947841,785PN42-SG
2660865,785PN32-SG
194795777,785MZ42-SG
2610689,785MP32-SG
194769665,785MFL29-N0
194918657,785KSFP28-N0
2696193,785KL35-SG
2505729,785KL34-SG
6414849,785IIFL27-N0
3038721,785HP36-SG
194895105,785BTL29-N0
2947329,785BR32-SG
2990593,785BR32A-SG
2610433,785AS32-SG
2945281,785AS32A-SG
2947585,785AP40-SG
2541569,785AP37-SG
7094529,785ABHFL28-N0
7472641,78537ABH30-N0
194799105,784WB47-SG
194799617,784TS47-SG
3012609,784TS40-SG
3012353,784TS39-SG
2699521,784TS36-SG
2920705,784TS34-SG
2547969,784TN52-SG
3800321,784RJ41-SG
2992897,784RJ32-SG
194799361,784MP47-SG
3039745,784HP37-SG
2989825,784AS32-SG
2504193,783WB32-SG
2922241,783TS36-SG
2921729,783TS35-SG
2996225,783TN42-SG
3802625,783RJ50-SG
2538241,783RJ32-SG
3012865,783PN42-SG
5836033,783NHB27-N9
2654209,783MN32-SG
5616641,783MH30-SG
3799041,783KL39-SG
194796033,783HR43-SG
2945793,783HR32-SG
2990849,783GA32-SG
194701569,783CIFCL28-N0
3041793,783BR32-SG
2651393,783AS32-SG
5880577,7835LIC27-N1
194798593,782WB45-SG
2624513,782WB32-SG
2993409,782TN32-SG
2680321,782SK32-SG
3040769,782SK32A-SG
2694401,782RJ44-SG
3011841,782RJ32-SG
2702849,782PN42-SG
2678529,782NL32-SG
3041537,782NL32A-SG
194795521,782MP42-SG
2503937,782MN32-SG
194232833,782JK42-SG
2623233,782HP32-SG
2610177,782GJ32-SG
2622977,782AS32-SG
3011585,782AS32A-SG
2702081,782AP42-SG
2921473,782AP35-SG
6920449,78241ABH29-N0
194795009,781UP41-SG
2970369,781UP34-SG
3796481,781UP34A-SG
2920449,781UP32-SG
2608641,781TN52-SG
6370049,781TCHE27-N0
2616065,781RJ47-SG
2678273,781RJ32-SG
5222401,781MZ37-SG
2996737,781KL44-SG
2503681,781HR32-SG
2992641,781HR32C-SG
2678017,781HR32B-SG
2644737,781HR32A-SG
2945537,781GJ32-SG
2503425,781GA32-SG
194795265,780TS42-SG
194751233,780TOPL31-N0
7144193,780SICC29-N0
5366785,780KA30-SG
5176065,780HR30-SG
194594049,780HFL27-N0
5949441,780BFL27-N0
5388801,780AP33-SG
194913281,77WB48-SG
5176577,77UP35-SG
4987905,77UP34-SG
5021697,77UP33-SG
194921473,77TS54-SG
5242881,77TS38-SG
2776065,77TN42-SG
5759489,77SK34-SG
194851585,77SHFL36-N0
5051393,77RJ43-SG
2440193,77RJ32-SG
2922497,77PN42-SG
3581953,77PN40-SG
194507521,77NVCL28-N0
3393537,77MZ35-SG
3556353,77MN35-SG
5094145,77MH34-SG
5164289,77MH34A-SG
3692801,77MH33-SG
5164033,77MH33A-SG
3692545,77MH31-SG
2967041,77MH30-SG
2924545,77KL47-SG
5019137,77KA34-SG
5096705,77KA33-SG
3428353,77JK37-SG
877569,77IGT28-NE
3149569,77HR34-SG
3720193,77HR32-SG
3624705,77HR31-SG
3558657,77HP38-SG
3557377,77HP36-SG
4987137,77GA33-SG
5163777,77GA33B-SG
5096961,77GA33A-SG
5177857,77BR38-SG
3148801,77BR32-SG
4997633,77BR31-SG
194601473,77AP47-SG
5050881,77AP43-SG
5419009,77AP43A-SG
5587201,77AP42-SG
5243393,77AP38-SG
3829249,77AP32-SG
3652609,77AP30-SG
3746817,77AP30A-SG
3691777,77AP29-SG
5219841,77AP29A-SG
3675905,77AP28-SG
194930433,779WB45-SG
